DateTime,internal_txn_id,platform_txn_id,Venue,Transaction Type,Base Asset,Base Asset Amount,Quote Asset,Quote Asset Amount,Price Paid,Txn Fee Asset,Txn Fee Paid Quantity,Txn_Total,NOTES
2021-09-11T17:05:39.000Z,3011,,Coinbase,TRANSFER - SEND,SOL,1.500005000,USD,279.29,186.19,,,,Sent 1.500005 SOL to 6kjdJfA43yxqrXMRD32bWaRjfzoCZnreQPk6zYeMVbK2
2021-09-11T17:07:07.000Z,3012,,Coinbase,TRANSFER - SEND,SOL,88.499995000,USD,16503.48,186.48,,,,Sent 88.499995 SOL to 6kjdJfA43yxqrXMRD32bWaRjfzoCZnreQPk6zYeMVbK2
2021-09-25T07:30:47.486Z,47,7118055,CB Pro,BUY,SKL,8000.000000000,USD,2480.00,0.31,USD,8.680,"2,488.68",
2021-09-25T07:30:47.561Z,47,7118056,CB Pro,BUY,SKL,7000.000000000,USD,2170.00,0.31,USD,7.595,"2,177.60",
2021-09-25T08:31:30.618Z,46,215037368,CB Pro,BUY,BTC,0.145513030,USD,6111.69,"42,001.00",USD,21.391,"6,133.08",
2021-09-27T01:04:14.000Z,67,2ddXjBoqPF7xPoniobL76XacJxWuKezZwgrixyJtCyxPHPQxr95WyMR9Yk4wypwHmJYG29nKSft7mmq3wGWWGt96,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:04:14.000Z,67,2ddXjBoqPF7xPoniobL76XacJxWuKezZwgrixyJtCyxPHPQxr95WyMR9Yk4wypwHmJYG29nKSft7mmq3wGWWGt96,Mint,BUY (NFT Swap),NFT-STUD-640,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T01:05:27.000Z,68,3gmQMU8AFVGuZSYwV7uDh8JQAw4Jqg2PZSmNnc2g266HRx5ZroSiHLtjCtCCu2wu4UvzQdP3nBEKQ4YXS5ov43SN,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:05:27.000Z,68,3gmQMU8AFVGuZSYwV7uDh8JQAw4Jqg2PZSmNnc2g266HRx5ZroSiHLtjCtCCu2wu4UvzQdP3nBEKQ4YXS5ov43SN,Mint,BUY (NFT Swap),NFT-STUD-651,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T01:07:14.000Z,69,4XRe3bxQgGr7Hs9M7wwCvqCuBPaXwR6UwyNE7cQP1K7vUw9ZkB9kZvSV9RxWQq6e2x3cQ5iQzPGUv1hQV1mo3ouS,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:07:14.000Z,69,4XRe3bxQgGr7Hs9M7wwCvqCuBPaXwR6UwyNE7cQP1K7vUw9ZkB9kZvSV9RxWQq6e2x3cQ5iQzPGUv1hQV1mo3ouS,Mint,BUY (NFT Swap),NFT-STUD-668,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T01:08:23.000Z,70,2eyJcPsEB4m1PAxkgaYxf33BCS74KMnQDoDNx7FJYJjzkwCRuwEf4Az3RrPAVqb5gQvedSui33fgtBXzWiPAw17f,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:08:23.000Z,70,2eyJcPsEB4m1PAxkgaYxf33BCS74KMnQDoDNx7FJYJjzkwCRuwEf4Az3RrPAVqb5gQvedSui33fgtBXzWiPAw17f,Mint,BUY (NFT Swap),NFT-STUD-683,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T01:10:20.000Z,71,4cgfFFraaV1nzomkPxfUZucDhkpCVGK3SuN3mMyaY429vUz3bAQySYNCG2R2cveyBHpjFb8s4eodiXqZqYsoVzWr,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:10:20.000Z,71,4cgfFFraaV1nzomkPxfUZucDhkpCVGK3SuN3mMyaY429vUz3bAQySYNCG2R2cveyBHpjFb8s4eodiXqZqYsoVzWr,Mint,BUY (NFT Swap),NFT-STUD-719,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T01:24:34.000Z,72,4RdSD4UQxgRHn6fSeXgjfUUT3BjK42rrEagcBTVsu5U78LeH4AESqZkKC3HGsUNn3fWqENQKUkGkti5yyvarUBx9,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:24:34.000Z,72,4RdSD4UQxgRHn6fSeXgjfUUT3BjK42rrEagcBTVsu5U78LeH4AESqZkKC3HGsUNn3fWqENQKUkGkti5yyvarUBx9,Mint,BUY (NFT Swap),NFT-STUD-884,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T01:27:20.000Z,73,cmkRGGGvxVmV53ur5LEwcQ3wxU4yqPDmnwJabtboFkrXH2KJoouiNnYAVVAzE677Ayh5Ds63YLNYDSNr6Jikj7Z,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:27:20.000Z,73,cmkRGGGvxVmV53ur5LEwcQ3wxU4yqPDmnwJabtboFkrXH2KJoouiNnYAVVAzE677Ayh5Ds63YLNYDSNr6Jikj7Z,Mint,BUY (NFT Swap),NFT-STUD-904,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T01:30:15.000Z,74,TcEwyJBZsP8fqpGKfDkevbzhm7KZqoRoNgdXvvccbhjWEBw9YYEKknEtanAJZHZE4tn1cLquTkqX29c2GwYPtRJ,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:30:15.000Z,74,TcEwyJBZsP8fqpGKfDkevbzhm7KZqoRoNgdXvvccbhjWEBw9YYEKknEtanAJZHZE4tn1cLquTkqX29c2GwYPtRJ,Mint,BUY (NFT Swap),NFT-STUD-934,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T01:31:21.000Z,75,5bMQ8QEYR4uzUvFHvDx6fLvvZjBUf8nGhcURfPgstccg5bsTVxFPLdsQwVjw5jTV7j8vjoFt5qbuQNZms4AMpJWQ,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:31:21.000Z,75,5bMQ8QEYR4uzUvFHvDx6fLvvZjBUf8nGhcURfPgstccg5bsTVxFPLdsQwVjw5jTV7j8vjoFt5qbuQNZms4AMpJWQ,Mint,BUY (NFT Swap),NFT-STUD-943,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T01:33:50.000Z,76,4cUjRZ7T9R4TAytmdxmu1XiCz2yLeaKZxHDVe7SCjFXLhwLXceQ7fBNxAFe3wqY4DCy9G435PME6onFCRHioJp24,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:33:50.000Z,76,4cUjRZ7T9R4TAytmdxmu1XiCz2yLeaKZxHDVe7SCjFXLhwLXceQ7fBNxAFe3wqY4DCy9G435PME6onFCRHioJp24,Mint,BUY (NFT Swap),NFT-STUD-976,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T01:45:13.000Z,77,4oHYsK6RFWpJD9gpRSiZ8NGeZVpa3JgG4T55JbN9usDRdm6c24ZrsgMMUMcptCkvao9E9AYNxuJy9wCwEH7XtoGN,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:45:13.000Z,77,4oHYsK6RFWpJD9gpRSiZ8NGeZVpa3JgG4T55JbN9usDRdm6c24ZrsgMMUMcptCkvao9E9AYNxuJy9wCwEH7XtoGN,Mint,BUY (NFT Swap),NFT-STUD-1068,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T01:46:03.000Z,78,2idHaMqvPbtu6czVaUHXRYgXPPFFbZ1kghgAzUd9Jkgt3zZaBPNEtGFf4wJUXewD9xjc5qW82KRriSXWguZfwfV5,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:46:03.000Z,78,2idHaMqvPbtu6czVaUHXRYgXPPFFbZ1kghgAzUd9Jkgt3zZaBPNEtGFf4wJUXewD9xjc5qW82KRriSXWguZfwfV5,Mint,BUY (NFT Swap),NFT-STUD-1076,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T01:51:35.000Z,79,W2mpjqU7LP65Hxm6zcfQtsG69hTfqV7mpq4LG3K9Wyvt13dqN6bYEJFdRDh2yyPpiGgnjhJo7LLAoDFB3NCqGYU,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:51:35.000Z,79,W2mpjqU7LP65Hxm6zcfQtsG69hTfqV7mpq4LG3K9Wyvt13dqN6bYEJFdRDh2yyPpiGgnjhJo7LLAoDFB3NCqGYU,Mint,BUY (NFT Swap),NFT-STUD-1182,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T01:52:27.000Z,80,5Kz2pKBHrJ7yMB8VAmAC5cG13Q1wTnrvK2LXh6GKnMLtdJoE6uNVbqZunx8ws2TeAfovZCyDY7M2rwmyQvVJJXuE,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T01:52:27.000Z,80,5Kz2pKBHrJ7yMB8VAmAC5cG13Q1wTnrvK2LXh6GKnMLtdJoE6uNVbqZunx8ws2TeAfovZCyDY7M2rwmyQvVJJXuE,Mint,BUY (NFT Swap),NFT-STUD-1204,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T02:28:28.000Z,81,5xHF1BfYkF1KiBZ5wmUTQ418goKqrRYpQuPJxcyPzdMj5P9cRYTrkPeq5fo8DBnttaqTqdvN6NAuA8KAMA4xdEqi,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T02:28:28.000Z,81,5xHF1BfYkF1KiBZ5wmUTQ418goKqrRYpQuPJxcyPzdMj5P9cRYTrkPeq5fo8DBnttaqTqdvN6NAuA8KAMA4xdEqi,Mint,BUY (NFT Swap),NFT-STUD-5543,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T02:29:37.000Z,82,ncGcu54AWQEbrtyrprVsjebVLQ9HZky1zPQQCtcrK5epoSEJWR6dNf7vzSDbSsFBVZ7vMjyyYDFxxRJQcNGDR7N,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T02:29:37.000Z,82,ncGcu54AWQEbrtyrprVsjebVLQ9HZky1zPQQCtcrK5epoSEJWR6dNf7vzSDbSsFBVZ7vMjyyYDFxxRJQcNGDR7N,Mint,BUY (NFT Swap),NFT-STUD-5851,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T02:32:58.000Z,83,3FKSDm87pKGaky34XCrnJu3xEmq8j3Zz9jW6GjVjupVXJZ4Mf4k32kAtRLqTdVuYowRapvpPc6j6eUAnDxQQM6xv,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T02:32:58.000Z,83,3FKSDm87pKGaky34XCrnJu3xEmq8j3Zz9jW6GjVjupVXJZ4Mf4k32kAtRLqTdVuYowRapvpPc6j6eUAnDxQQM6xv,Mint,BUY (NFT Swap),NFT-STUD-6634,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T02:36:10.000Z,84,2H82G96j3sW82jbzvopeeXhmosJoM8GRFDNeSamDdnq7Qz3UT5c6VMNrxEJE6D2eQyYKY5L94gpTFckNbshRNRsH,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T02:36:10.000Z,84,2H82G96j3sW82jbzvopeeXhmosJoM8GRFDNeSamDdnq7Qz3UT5c6VMNrxEJE6D2eQyYKY5L94gpTFckNbshRNRsH,Mint,BUY (NFT Swap),NFT-STUD-7623,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T02:36:52.000Z,85,53mQN61usMYiTqpF52NGBP6uV5xMQqWz8q2yELzVyZZhKonwbyYe2GRm9W6ysGGhpGzEqQBrDYxjWAKKShkbDhcY,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T02:36:52.000Z,85,53mQN61usMYiTqpF52NGBP6uV5xMQqWz8q2yELzVyZZhKonwbyYe2GRm9W6ysGGhpGzEqQBrDYxjWAKKShkbDhcY,Mint,BUY (NFT Swap),NFT-STUD-7859,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T02:37:47.000Z,86,3cwmcNxkrey36mosioxx7SmaBH5WV3xgsJVBLerYxtrq32hXn1VJ1hPmr1mx3FbSfeDVehMjV6HKJnoxKA3yF7Nx,Mint,SELL (NFT Swap),SOL,0.200000000,USD,27.64,138.21,USD,0.000,27.64,
2021-09-27T02:37:47.000Z,86,3cwmcNxkrey36mosioxx7SmaBH5WV3xgsJVBLerYxtrq32hXn1VJ1hPmr1mx3FbSfeDVehMjV6HKJnoxKA3yF7Nx,Mint,BUY (NFT Swap),NFT-STUD-8121,1.000000000,USD,27.64,27.64,USD,0.000,27.64,
2021-09-27T20:04:57.973Z,47,14897610,CB Pro,BUY,SOL,4.894000000,USD,692.00,141.40,USD,2.422,694.42,
2021-09-27T20:04:57.973Z,47,14897611,CB Pro,BUY,SOL,0.171000000,USD,24.18,141.40,USD,0.085,24.26,
2021-09-27T20:04:57.973Z,47,14897612,CB Pro,BUY,SOL,16.000000000,USD,2262.91,141.43,USD,7.920,"2,270.83",
2021-09-27T20:04:57.973Z,47,14897613,CB Pro,BUY,SOL,0.011000000,USD,1.56,141.43,USD,0.005,1.56,
2021-09-27T20:04:57.973Z,47,14897614,CB Pro,BUY,SOL,20.589000000,USD,2912.19,141.44,USD,10.193,"2,922.38",
2021-09-27T20:04:57.973Z,47,14897615,CB Pro,BUY,SOL,3.863000000,USD,546.49,141.47,USD,1.913,548.40,
2021-09-27T20:04:57.973Z,47,14897616,CB Pro,BUY,SOL,24.923000000,USD,3525.78,141.47,USD,12.340,"3,538.12",
2021-09-27T20:06:05.000Z,3013,,Coinbase,TRANSFER - SEND,SOL,12.143286390,USD,1715.36,141.26,,,,Sent 12.14328639 SOL to 6kjdJfA43yxqrXMRD32bWaRjfzoCZnreQPk6zYeMVbK2
2021-09-27T20:11:24.000Z,87,SOL_QMrpg5syL6LCXBSaf2BU5KvB2AuSXq5UetJQD4nmvaYtbm6trSszmgkWf66EoAmH3KUmvB5uR9qKZQMexLJNzCM,SMB-Marketplace,SELL (NFT Swap),SOL,250.000000000,USD,34553.66,138.21,SOL,,"34,553.66",1of2 Buy SMB 4763
2021-09-27T20:11:24.000Z,87,SOL_QMrpg5syL6LCXBSaf2BU5KvB2AuSXq5UetJQD4nmvaYtbm6trSszmgkWf66EoAmH3KUmvB5uR9qKZQMexLJNzCM,SMB-Marketplace,BUY (NFT Swap),NFT-SMB-4763,1.000000000,USD,34553.66,"34,553.66",SOL,,"34,553.66",2of2 Buy SMB 4763
2021-09-27T21:50:34.000Z,88,SOL_4d4wCW8xZtZDr8mTSRb9c31GwtScPztmrDmkQud2jLTLjandafLxuzoS83gobMounBCpmF2pNpj4VoY2YzNc7ZLv,Mint,SELL (NFT Swap),SOL,1.511981200,USD,208.98,138.21,SOL,0.000,208.98,1of2 Mint BabySolPunk 607
2021-09-27T21:50:34.000Z,88,SOL_4d4wCW8xZtZDr8mTSRb9c31GwtScPztmrDmkQud2jLTLjandafLxuzoS83gobMounBCpmF2pNpj4VoY2YzNc7ZLv,Mint,BUY (NFT Swap),NFT-BSP-607,1.000000000,USD,208.98,208.98,SOL,0.000,208.98,2of2 Mint BabySolPunk 607
2021-09-27T21:51:07.000Z,89,SOL_4ntFaZt3odV6wNfvj9yBY6SNaCToK2e7JCzdk2fyLnNDRKkftugmmPQMxrfJnTTWuwGcT2YW7VSqLqsZtqjEogyN,Mint,SELL (NFT Swap),SOL,1.511981200,USD,208.98,138.21,SOL,0.000,208.98,1of2 Mint BabySolPunk 608
2021-09-27T21:51:07.000Z,89,SOL_4ntFaZt3odV6wNfvj9yBY6SNaCToK2e7JCzdk2fyLnNDRKkftugmmPQMxrfJnTTWuwGcT2YW7VSqLqsZtqjEogyN,Mint,BUY (NFT Swap),NFT-BSP-608,1.000000000,USD,208.98,208.98,SOL,0.000,208.98,2of2 Mint BabySolPunk 608
2021-09-30T11:31:19.000Z,3014,,Coinbase,TRANSFER - SEND,SOL,58.307713610,USD,7964.25,136.59,,,,Sent 58.30771361 SOL to urCzDnk2tpHYfXDHBtGCgSeW9PwEBiiftVxobobhy67
2021-09-30T11:34:36.000Z,90,SOL_ZdsVAqAW9jMFaYjYcqg5dQdquLhn1qHWRah1mHswqwdnb8u9xLZKXCDWRSiMnMtgvTnGw811HerqoP9N3S88fLz,DigitalEyes,SELL (NFT Swap),SOL,60.000000000,USD,8268.74,137.81,SOL,0.000,"8,268.74",1of2 Buy SOLSTEAD
2021-09-30T11:34:36.000Z,90,SOL_ZdsVAqAW9jMFaYjYcqg5dQdquLhn1qHWRah1mHswqwdnb8u9xLZKXCDWRSiMnMtgvTnGw811HerqoP9N3S88fLz,DigitalEyes,BUY (NFT Swap),NFT-SOLSTEAD-27_Ape_Lane,1.000000000,USD,8268.74,"8,268.74",SOL,0.000,"8,268.74",2of2 Buy SOLSTEAD
2021-09-30T19:48:15.000Z,91,SOL_5TPJ2rEPsQYxfvyb7HFiqyRua8UL4Z4RiQ7ka7B7CoyGf63xzZ14yd9br11X2ZrXrbSb4Xw6Etgv9gXhTvzKxo9f,Mint,SELL (NFT Swap),SOL,0.211981200,USD,29.21,137.81,SOL,0.000,29.21,1of2 Mint Shapes 947
2021-09-30T19:48:15.000Z,91,SOL_5TPJ2rEPsQYxfvyb7HFiqyRua8UL4Z4RiQ7ka7B7CoyGf63xzZ14yd9br11X2ZrXrbSb4Xw6Etgv9gXhTvzKxo9f,Mint,BUY (NFT Swap),NFT-SHAPES-947,1.000000000,USD,29.21,29.21,SOL,0.000,29.21,2of2 Mint Shapes 947
2021-09-30T19:48:44.000Z,92,SOL_28k42MgnCEkj1NNR1E1zYU2TyH67p9xhSYDnemFQSEi9CqHLwJ9GV3pDXoDWkRJ9bMQoXjjqUTk8TmrkeuCjCgDN,Mint,SELL (NFT Swap),SOL,0.211981200,USD,29.21,137.81,SOL,0.000,29.21,1of2 Mint Shapes 951
2021-09-30T19:48:44.000Z,92,SOL_28k42MgnCEkj1NNR1E1zYU2TyH67p9xhSYDnemFQSEi9CqHLwJ9GV3pDXoDWkRJ9bMQoXjjqUTk8TmrkeuCjCgDN,Mint,BUY (NFT Swap),NFT-SHAPES-951,1.000000000,USD,29.21,29.21,SOL,0.000,29.21,2of2 Mint Shapes 951
2021-09-30T19:49:14.000Z,93,SOL_raDb7kxHTC71vbunS36Bum86JCmebmkPrKxbMjmVgi4mfiRTmayH5o5cCCxR3m8L4ySiGagwqnj9hi6aVxCBT6X,Mint,SELL (NFT Swap),SOL,0.211981200,USD,29.21,137.81,SOL,0.000,29.21,1of2 Mint Shapes 956
2021-09-30T19:49:14.000Z,93,SOL_raDb7kxHTC71vbunS36Bum86JCmebmkPrKxbMjmVgi4mfiRTmayH5o5cCCxR3m8L4ySiGagwqnj9hi6aVxCBT6X,Mint,BUY (NFT Swap),NFT-SHAPES-956,1.000000000,USD,29.21,29.21,SOL,0.000,29.21,2of2 Mint Shapes 956
2021-09-30T19:49:46.000Z,94,SOL_5RNNiBiGPvaVYWPubdxnkZPekZ5tK4z3gCHNrKw8zh5LDBjDJci9rvxWi19y4owqA1uVLRA1dUr1Y22v5J33fg9j,Mint,SELL (NFT Swap),SOL,0.211981200,USD,29.21,137.81,SOL,0.000,29.21,1of2 Mint Shapes 964
2021-09-30T19:49:46.000Z,94,SOL_5RNNiBiGPvaVYWPubdxnkZPekZ5tK4z3gCHNrKw8zh5LDBjDJci9rvxWi19y4owqA1uVLRA1dUr1Y22v5J33fg9j,Mint,BUY (NFT Swap),NFT-SHAPES-964,1.000000000,USD,29.21,29.21,SOL,0.000,29.21,2of2 Mint Shapes 964
2021-09-30T19:51:30.000Z,95,SOL_acE9QjDYoTGHD4m7yBidZzgkWjXMzWFBuHEfApzGDjyqBdHGRfzrUAB19eeiuXcPEnspfuNN1bu9UdRMXEDFkic,Mint,SELL (NFT Swap),SOL,0.211981200,USD,29.21,137.81,SOL,0.000,29.21,1of2 Mint Shapes 990
2021-09-30T19:51:30.000Z,95,SOL_acE9QjDYoTGHD4m7yBidZzgkWjXMzWFBuHEfApzGDjyqBdHGRfzrUAB19eeiuXcPEnspfuNN1bu9UdRMXEDFkic,Mint,BUY (NFT Swap),NFT-SHAPES-990,1.000000000,USD,29.21,29.21,SOL,0.000,29.21,2of2 Mint Shapes 990
2021-09-30T20:35:01.099Z,48,15388494,CB Pro,BUY,SOL,23.200000000,USD,3234.17,139.40,USD,11.320,"3,245.49",
2021-09-30T20:35:01.099Z,48,15388495,CB Pro,BUY,SOL,2.932000000,USD,408.73,139.40,USD,1.431,410.16,
2021-09-30T20:35:01.099Z,48,15388496,CB Pro,BUY,SOL,0.011000000,USD,1.53,139.41,USD,0.005,1.54,
2021-09-30T20:35:01.099Z,48,15388497,CB Pro,BUY,SOL,11.000000000,USD,1533.50,139.41,USD,5.367,"1,538.87",
2021-09-30T20:35:01.099Z,48,15388498,CB Pro,BUY,SOL,23.200000000,USD,3234.43,139.42,USD,11.320,"3,245.75",
2021-09-30T20:35:01.099Z,48,15388499,CB Pro,BUY,SOL,3.900000000,USD,543.75,139.42,USD,1.903,545.65,
2021-09-30T20:35:01.099Z,48,15388500,CB Pro,BUY,SOL,7.236000000,USD,1009.02,139.45,USD,3.532,"1,012.56",
2021-09-30T20:41:16.000Z,3015,,Coinbase,TRANSFER - SEND,SOL,13.489104040,USD,1873.91,138.92,,,,Sent 13.48910404 SOL to 6kjdJfA43yxqrXMRD32bWaRjfzoCZnreQPk6zYeMVbK2
2021-09-30T21:17:41.000Z,96,4WmGuofEk72HUSD3QywKZW2qAVJNFTXFe3Z1rV3QDDz4U1Gvxb5pUqBHjtDRPNC6uFtUmwSFEMvCqTmwV5btdx6R,DigitalEyes,SELL (NFT Swap),SOL,4.000000000,USD,551.25,137.81,SOL,,,1of2 Buy SOULS 8196
2021-09-30T21:17:41.000Z,96,4WmGuofEk72HUSD3QywKZW2qAVJNFTXFe3Z1rV3QDDz4U1Gvxb5pUqBHjtDRPNC6uFtUmwSFEMvCqTmwV5btdx6R,DigitalEyes,BUY (NFT Swap),NFT-SOL-SOULS-8196,1.000000000,USD,551.25,551.25,SOL,,,2of2 Buy SOULS 8196
2021-09-30T21:19:35.000Z,97,29rLwwVk1fwmxafwTJwcgZFkwXaXBLbhGC2BeL4xthZPsy9VmXcKQjJefeAumZ2AfLnee7FBjptPPQ3Mj91LAq8W,DigitalEyes,SELL (NFT Swap),SOL,2.000000000,USD,275.62,137.81,SOL,,,1of2 Buy SOULS 2274
2021-09-30T21:19:35.000Z,97,29rLwwVk1fwmxafwTJwcgZFkwXaXBLbhGC2BeL4xthZPsy9VmXcKQjJefeAumZ2AfLnee7FBjptPPQ3Mj91LAq8W,DigitalEyes,BUY (NFT Swap),NFT-SOL-SOULS-2274,1.000000000,USD,275.62,275.62,SOL,,,2of2 Buy SOULS 2274
2021-09-30T21:40:41.000Z,98,323efw5ijwnKZtS6GQF482bEjMWVoZ12zc743LoSR6nir4dcFpA2B6kGNo9SDRzAos8ycz8iNbNt4pVRDzRFSt98,DigitalEyes,SELL (NFT Swap),SOL,2.500000000,USD,344.53,137.81,SOL,,,1of2 Buy GMOOT 889
2021-09-30T21:40:41.000Z,98,323efw5ijwnKZtS6GQF482bEjMWVoZ12zc743LoSR6nir4dcFpA2B6kGNo9SDRzAos8ycz8iNbNt4pVRDzRFSt98,DigitalEyes,BUY (NFT Swap),NFT-GMOOT-899,1.000000000,USD,344.53,344.53,SOL,,,2of2 Buy GMOOT 889
2021-09-30T21:42:44.000Z,99,dRnkGRGvoAnpp6TFTjvWyQek59LM5p5MbfCFFm9ZqMJ9NdLQ77dN1WEgo6PTrncwz3iivuFELB4CkvEibCiLLXf,DigitalEyes,SELL (NFT Swap),SOL,2.972044280,USD,409.58,137.81,SOL,,,1of2 Buy GMOOT 4203
2021-09-30T21:42:44.000Z,99,dRnkGRGvoAnpp6TFTjvWyQek59LM5p5MbfCFFm9ZqMJ9NdLQ77dN1WEgo6PTrncwz3iivuFELB4CkvEibCiLLXf,DigitalEyes,BUY (NFT Swap),NFT-GMOOT-4203,1.000000000,USD,409.58,409.58,SOL,,,2of2 Buy GMOOT 4203
2021-10-02T21:36:15.000Z,100,41zqfxKjKU9teUjSrJh3W2tXbHH9ZYUV3HA6Wjtx4Qq3r8DMPRURXba5EqWCQrd2LBNjE3199vKwB9rcbCQsL3Lw,N/A,AIRDROP,NFT-BSP-1288,1.000000000,USD,0.00,0.00,SOL,,,Receive BabySolPunk 1288
2021-10-02T21:37:45.000Z,1019,4DUQGsgfjJqsEug4NSHJwhSn1iFLajeYXqTR3Kyw5AjaDpXNQCVabNSkpPsLq3jDmcuoV9kNTdqDAfTDbfHTyPK4,N/A,AIRDROP,NFT-BSP-1287,1.000000000,USD,0.00,0.00,SOL,,,Receive BabySolPunk 1287
2021-10-04T14:35:30.000Z,101,8fDhmgbYmBKr8mukfwtjf8jiYLzc68UMSyP6yBns3Mcs8ENMrkVRF1kWHavL6hiGz5T31WEWL6n2bpW4JgKyc1Y,DigitalEyes,SELL (NFT Swap),SOL,4.100000000,USD,695.68,169.68,SOL,,,
2021-10-04T14:35:30.000Z,101,8fDhmgbYmBKr8mukfwtjf8jiYLzc68UMSyP6yBns3Mcs8ENMrkVRF1kWHavL6hiGz5T31WEWL6n2bpW4JgKyc1Y,DigitalEyes,BUY (NFT Swap),NFT-CASSETS-326,1.000000000,USD,695.68,695.68,SOL,,,
2021-10-04T14:37:36.000Z,102,5JwwLTLLb42ShKLHBDS3nQHadDNtHMxTyKharUAW1RJrMNfsfqb4iavv9NdRrr8TzN39KtqbqqEv45HYJJL3nmzi,DigitalEyes,SELL (NFT Swap),SOL,2.000000000,USD,339.36,169.68,SOL,,,
2021-10-04T14:37:36.000Z,102,5JwwLTLLb42ShKLHBDS3nQHadDNtHMxTyKharUAW1RJrMNfsfqb4iavv9NdRrr8TzN39KtqbqqEv45HYJJL3nmzi,DigitalEyes,BUY (NFT Swap),NFT-CASSETS-18,1.000000000,USD,339.36,339.36,SOL,,,
2021-10-04T14:39:57.000Z,103,ojKuzbVf9pyxbXUYrGnZJH4dYWfhsxTaYqZ88z1CVuKRi4zCEQVfRvrbWLMESKvmUbzFKA8JjSAjHAXpPF93ZXd,DigitalEyes,SELL (NFT Swap),SOL,2.202044280,USD,373.64,169.68,SOL,,,
2021-10-04T14:39:57.000Z,103,ojKuzbVf9pyxbXUYrGnZJH4dYWfhsxTaYqZ88z1CVuKRi4zCEQVfRvrbWLMESKvmUbzFKA8JjSAjHAXpPF93ZXd,DigitalEyes,BUY (NFT Swap),NFT-CASSETS-118,1.000000000,USD,373.64,373.64,SOL,,,
2021-10-04T22:49:18.000Z,104,31rhMYC3GwjKMmRpTn2qxruSu4iuTpoHHUmS7GgajWqpqCto5CpmkLg7HugQSK9hAwSqNaue52Wnarxt4LYvoMzp,MINT,SELL (NFT Swap),SOL,0.511981200,USD,86.87,169.68,SOL,,,
